TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionDayOfWeek,TransactionHour,DaysSincePrevTransaction,TransactionID,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,Cluster,ClusterLabel,ClusterDescription
29.72,26,38,1,1059.62,2023,7,19,2,17,-474,TX002300,AC00446,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
301.73,67,163,1,990.74,2023,6,27,1,16,-496,TX002301,AC00038,Debit,Tucson,D000006,165.143.173.165,M044,Online,Doctor,3,Cluster 3,Online Banking Users
294.61,60,74,1,7375.59,2023,9,28,3,18,-403,TX002302,AC00387,Debit,Omaha,D000652,216.32.4.105,M046,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
106.43,52,164,1,9403.12,2023,4,17,0,17,-567,TX002303,AC00126,Credit,Phoenix,D000498,147.114.91.132,M063,ATM,Engineer,2,Cluster 2,Branch-Based Credit Users
381.52,36,79,1,5798.92,2023,11,20,0,16,-350,TX002304,AC00155,Debit,Seattle,D000306,188.124.181.12,M052,Online,Doctor,3,Cluster 3,Online Banking Users
5.66,40,33,1,5434.64,2023,12,4,0,18,-336,TX002306,AC00202,Debit,Fresno,D000082,173.135.78.201,M029,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
209.09,48,203,1,9100.81,2023,11,7,1,18,-363,TX002307,AC00489,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
521.81,47,34,1,4750.96,2023,11,16,3,17,-354,TX002308,AC00378,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
588.36,33,134,1,8434.99,2023,1,9,0,16,-665,TX002309,AC00255,Debit,Charlotte,D000356,82.51.236.134,M068,Online,Engineer,3,Cluster 3,Online Banking Users
146.67,20,273,1,1569.75,2023,10,31,1,16,-370,TX002310,AC00331,Debit,Albuquerque,D000534,184.185.209.72,M025,Online,Student,3,Cluster 3,Online Banking Users
57.34,27,81,1,1100.64,2023,10,23,0,16,-378,TX002312,AC00066,Debit,Atlanta,D000370,18.92.67.57,M089,Online,Student,3,Cluster 3,Online Banking Users
294.77,77,101,1,2272.17,2023,10,10,1,17,-391,TX002313,AC00166,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,Retired,3,Cluster 3,Online Banking Users
881.32,31,59,1,2287.93,2023,8,31,3,17,-431,TX002314,AC00288,Debit,El Paso,D000354,190.152.148.249,M015,Online,Engineer,3,Cluster 3,Online Banking Users
162.59,64,19,1,7104.83,2023,2,22,2,16,-621,TX002315,AC00005,Debit,Indianapolis,D000401,201.95.180.152,M098,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
56.15,31,77,1,13265.92,2023,12,28,3,18,-312,TX002316,AC00191,Debit,Nashville,D000336,216.79.134.201,M089,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
524.55,39,175,1,8292.75,2023,9,19,1,16,-412,TX002317,AC00443,Debit,El Paso,D000279,76.0.164.168,M039,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
535.4,23,110,1,651.84,2023,5,12,4,18,-542,TX002318,AC00096,Debit,San Diego,D000453,49.29.37.185,M023,Branch,Student,0,Cluster 0,Branch-Based Debit Users
56.84,45,185,1,7977.78,2023,8,14,0,17,-448,TX002319,AC00225,Debit,Raleigh,D000654,155.140.33.42,M088,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
135.94,71,258,1,4710.21,2023,1,18,2,16,-656,TX002320,AC00042,Debit,Houston,D000489,58.1.27.124,M020,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
47.1,42,178,1,6308.07,2023,7,3,0,17,-490,TX002321,AC00460,Credit,Washington,D000545,21.190.11.223,M021,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
124.05,61,220,1,7009.54,2023,10,25,2,16,-376,TX002322,AC00378,Credit,Albuquerque,D000652,193.217.248.188,M031,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
802.89,19,175,1,1973.63,2023,8,28,0,18,-434,TX002323,AC00322,Debit,Chicago,D000050,139.23.212.102,M037,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
193.16,64,109,1,2304.56,2023,4,6,3,16,-578,TX002324,AC00328,Debit,Charlotte,D000295,137.135.250.168,M100,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
541.52,48,161,1,6087.24,2023,6,28,2,17,-495,TX002325,AC00337,Credit,Indianapolis,D000336,160.65.101.37,M094,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
20.17,77,86,1,3869.37,2023,1,2,0,16,-672,TX002326,AC00003,Debit,San Antonio,D000287,221.23.158.87,M088,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
35.98,40,133,1,11147.34,2023,8,17,3,16,-445,TX002327,AC00146,Credit,Nashville,D000662,216.31.34.238,M004,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
273.24,51,173,1,2202.21,2023,12,12,1,16,-328,TX002328,AC00004,Debit,Fresno,D000626,211.45.75.44,M011,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
663.45,67,147,1,5897.29,2023,12,12,1,17,-328,TX002329,AC00386,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
343.86,57,70,1,3278.65,2023,2,13,0,16,-630,TX002330,AC00187,Debit,Charlotte,D000134,201.95.180.152,M058,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
75.43,77,266,1,1441.86,2023,8,14,0,16,-448,TX002332,AC00315,Debit,Fresno,D000280,5.50.152.168,M096,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
414.64,32,74,1,7253.22,2023,4,3,0,16,-581,TX002333,AC00297,Debit,Mesa,D000698,158.129.49.240,M060,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
86.79,33,166,1,8795.37,2023,1,23,0,16,-651,TX002334,AC00304,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
14.1,45,73,1,6949.21,2023,12,25,0,17,-315,TX002336,AC00048,Debit,Louisville,D000099,164.75.163.220,M027,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
63.33,23,124,1,792.33,2023,12,26,1,17,-314,TX002337,AC00485,Credit,Louisville,D000485,7.28.148.225,M014,Branch,Student,2,Cluster 2,Branch-Based Credit Users
606.27,29,42,1,9668.78,2023,6,22,3,17,-501,TX002338,AC00064,Debit,Louisville,D000326,12.71.148.184,M018,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
4.47,27,132,1,1381.75,2023,8,14,0,16,-448,TX002339,AC00081,Debit,Baltimore,D000239,147.234.20.46,M033,Branch,Student,0,Cluster 0,Branch-Based Debit Users
289.01,66,96,1,4226.26,2023,8,28,0,16,-434,TX002340,AC00228,Debit,Miami,D000202,191.91.45.159,M044,Online,Retired,3,Cluster 3,Online Banking Users
338.69,18,169,1,1137.89,2023,10,23,0,18,-378,TX002341,AC00204,Debit,Virginia Beach,D000476,48.89.167.189,M026,Branch,Student,0,Cluster 0,Branch-Based Debit Users
97.73,69,156,1,7885.21,2023,5,29,0,17,-525,TX002342,AC00144,Debit,Sacramento,D000038,135.29.211.116,M018,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
27.61,54,26,1,3679.64,2023,3,10,4,16,-605,TX002344,AC00448,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
284.17,51,189,1,3479.56,2023,5,24,2,16,-530,TX002345,AC00363,Debit,Memphis,D000247,40.192.99.27,M074,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
76.21,22,69,1,664.93,2023,1,10,1,16,-664,TX002346,AC00396,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,Student,0,Cluster 0,Branch-Based Debit Users
334.79,69,292,1,624.09,2023,11,20,0,17,-350,TX002347,AC00456,Credit,Denver,D000673,6.44.165.160,M097,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
584.51,74,76,1,3254.56,2023,8,25,4,17,-437,TX002348,AC00363,Debit,Denver,D000697,113.201.172.36,M010,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
432.18,18,162,1,678.83,2023,5,19,4,16,-535,TX002349,AC00326,Debit,Las Vegas,D000023,76.136.92.235,M008,Branch,Student,0,Cluster 0,Branch-Based Debit Users
134.55,59,165,1,14852.42,2023,10,9,0,16,-392,TX002350,AC00500,Debit,San Jose,D000219,100.137.90.188,M026,Online,Doctor,3,Cluster 3,Online Banking Users
61.66,26,86,1,5705.4,2023,2,10,4,16,-633,TX002351,AC00076,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
12.35,25,22,1,1846.85,2023,2,6,0,18,-637,TX002352,AC00063,Debit,Fresno,D000213,144.228.168.6,M092,Branch,Student,0,Cluster 0,Branch-Based Debit Users
213.25,25,63,1,677.79,2023,2,23,3,17,-620,TX002353,AC00376,Debit,San Francisco,D000441,71.93.189.160,M076,Branch,Student,0,Cluster 0,Branch-Based Debit Users
34.93,31,72,1,2810.37,2023,10,16,0,16,-385,TX002354,AC00392,Debit,Columbus,D000434,172.111.76.65,M056,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
335.68,24,142,1,1188.95,2023,11,6,0,17,-364,TX002356,AC00238,Debit,Tucson,D000558,86.83.61.143,M062,Online,Student,3,Cluster 3,Online Banking Users
423.96,43,75,1,8374.38,2023,1,30,0,18,-644,TX002357,AC00130,Debit,San Diego,D000042,138.181.222.38,M086,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
220.82,42,31,1,4298.13,2023,12,29,4,16,-311,TX002359,AC00132,Debit,Louisville,D000297,37.143.57.20,M089,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
717.36,22,138,1,514.88,2023,1,2,0,17,-672,TX002360,AC00071,Credit,San Diego,D000035,51.196.87.214,M020,Online,Student,2,Cluster 2,Branch-Based Credit Users
406.12,42,106,1,10501.53,2023,8,3,3,17,-459,TX002361,AC00457,Debit,Houston,D000109,181.223.246.123,M004,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
427.83,47,29,1,3293.06,2023,5,10,2,17,-544,TX002362,AC00153,Debit,Phoenix,D000529,16.128.130.153,M066,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
416.62,26,67,1,9700.9,2023,3,6,0,17,-609,TX002363,AC00003,Credit,Baltimore,D000495,161.195.172.148,M091,Online,Student,2,Cluster 2,Branch-Based Credit Users
21.9,28,30,1,1052.27,2023,4,10,0,17,-574,TX002364,AC00327,Debit,Phoenix,D000216,136.172.149.77,M084,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
717.74,42,168,1,8375.16,2023,12,8,4,16,-332,TX002365,AC00362,Credit,Sacramento,D000030,161.168.126.136,M020,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
393.68,55,141,1,10135.88,2023,9,18,0,16,-413,TX002366,AC00195,Debit,San Diego,D000034,145.179.219.57,M087,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
281.91,25,269,1,225.53,2023,1,12,3,17,-662,TX002367,AC00010,Debit,Denver,D000312,24.148.92.177,M069,Branch,Student,0,Cluster 0,Branch-Based Debit Users
239.85,70,50,1,1477.63,2023,1,26,3,16,-648,TX002368,AC00032,Debit,Tucson,D000001,121.67.144.20,M047,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
237.84,26,16,1,8932.39,2023,9,22,4,17,-409,TX002369,AC00202,Debit,Nashville,D000111,193.108.17.115,M047,Branch,Student,0,Cluster 0,Branch-Based Debit Users
459.29,64,109,1,1006.12,2023,1,26,3,18,-648,TX002370,AC00262,Credit,Kansas City,D000610,113.201.172.36,M016,Online,Retired,2,Cluster 2,Branch-Based Credit Users
196.49,41,65,1,7516.56,2023,12,22,4,17,-318,TX002371,AC00158,Debit,Oklahoma City,D000342,139.23.212.102,M016,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
344.87,58,25,1,7447.44,2023,8,28,0,17,-434,TX002374,AC00130,Debit,Houston,D000608,124.6.134.78,M090,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
129.62,23,124,1,620.28,2023,7,6,3,16,-487,TX002375,AC00500,Credit,San Jose,D000179,37.143.57.20,M070,ATM,Student,2,Cluster 2,Branch-Based Credit Users
16.53,21,220,1,707.95,2023,7,24,0,17,-469,TX002376,AC00384,Debit,Houston,D000078,52.1.78.30,M017,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
277.02,46,227,1,8586.38,2023,11,13,0,16,-357,TX002377,AC00027,Credit,Denver,D000561,65.149.11.248,M042,ATM,Doctor,2,Cluster 2,Branch-Based Credit Users
13.02,51,42,1,6076.45,2023,6,14,2,16,-509,TX002378,AC00176,Debit,Charlotte,D000387,121.67.144.20,M014,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
199.02,22,185,1,793.63,2023,1,30,0,17,-644,TX002379,AC00150,Debit,Memphis,D000535,98.255.160.110,M081,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
684.5,29,76,1,6258.63,2023,7,31,0,18,-462,TX002380,AC00443,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
45.92,26,23,1,544.56,2023,6,19,0,17,-504,TX002382,AC00452,Debit,Nashville,D000622,120.170.93.69,M087,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
761.73,19,27,1,151.28,2023,9,11,0,17,-420,TX002383,AC00119,Debit,Columbus,D000191,89.6.100.149,M075,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
331.38,42,122,1,844.55,2023,5,30,1,17,-524,TX002384,AC00342,Debit,Miami,D000621,19.20.13.234,M051,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
602.8,60,173,1,7417.69,2023,3,20,0,17,-595,TX002385,AC00190,Debit,Baltimore,D000333,170.225.23.251,M003,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
64.12,57,222,1,1029.09,2023,8,10,3,17,-452,TX002386,AC00075,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
57.38,28,86,1,899.52,2023,2,13,0,18,-630,TX002387,AC00450,Debit,Kansas City,D000238,48.19.99.211,M062,Online,Student,3,Cluster 3,Online Banking Users
94.64,28,144,1,586.76,2023,5,15,0,18,-539,TX002388,AC00300,Credit,New York,D000543,216.32.4.105,M036,ATM,Student,2,Cluster 2,Branch-Based Credit Users
155.56,19,64,1,129.79,2023,4,24,0,16,-560,TX002389,AC00183,Credit,Austin,D000033,53.218.177.171,M014,Branch,Student,2,Cluster 2,Branch-Based Credit Users
301.39,47,104,1,10548.58,2023,7,4,1,16,-489,TX002390,AC00079,Credit,Denver,D000375,82.75.200.117,M050,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
136.31,74,65,1,4384.95,2023,10,30,0,16,-371,TX002391,AC00004,Debit,Nashville,D000405,6.234.101.35,M055,Online,Retired,3,Cluster 3,Online Banking Users
4.39,26,63,1,1429.61,2023,6,12,0,16,-511,TX002392,AC00063,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
429.25,29,107,1,5019.68,2023,6,12,0,16,-511,TX002393,AC00345,Debit,Seattle,D000199,199.6.127.153,M090,Online,Engineer,3,Cluster 3,Online Banking Users
138.54,60,93,1,8274.77,2023,1,3,1,17,-671,TX002394,AC00177,Credit,Austin,D000022,195.237.152.198,M028,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
33.03,21,28,1,935.88,2023,8,10,3,16,-452,TX002395,AC00165,Debit,Washington,D000376,109.42.41.157,M019,Branch,Student,0,Cluster 0,Branch-Based Debit Users
76.39,30,80,1,11584.32,2023,2,27,0,16,-616,TX002396,AC00097,Debit,Sacramento,D000132,23.255.214.209,M005,Online,Doctor,3,Cluster 3,Online Banking Users
25.32,19,25,1,1642.34,2023,3,7,1,17,-608,TX002397,AC00241,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
330.91,36,28,1,6481.35,2023,3,6,0,17,-609,TX002398,AC00308,Debit,Kansas City,D000005,184.185.209.72,M041,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
153.55,37,16,1,5619.91,2023,11,8,2,17,-362,TX002399,AC00308,Debit,Denver,D000438,168.55.35.243,M099,Online,Doctor,3,Cluster 3,Online Banking Users
217.61,27,120,1,1661.1,2023,2,28,1,17,-615,TX002400,AC00088,Debit,Omaha,D000512,19.228.76.177,M039,Online,Student,3,Cluster 3,Online Banking Users
131.69,53,59,1,2958.43,2023,10,16,0,16,-385,TX002401,AC00370,Credit,Denver,D000044,30.229.179.194,M067,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
68.49,67,49,1,6683.31,2023,10,25,2,17,-376,TX002403,AC00452,Debit,Nashville,D000558,38.210.156.148,M051,Online,Retired,3,Cluster 3,Online Banking Users
470.62,57,127,1,12470.62,2023,2,27,0,17,-616,TX002405,AC00150,Debit,Tucson,D000642,180.224.54.115,M002,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
385.35,38,269,1,5184.13,2023,10,3,1,17,-398,TX002406,AC00103,Debit,Miami,D000326,194.174.252.1,M045,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
74.72,26,132,1,165.75,2023,7,25,1,18,-468,TX002407,AC00176,Debit,Phoenix,D000272,77.21.150.75,M031,Online,Student,3,Cluster 3,Online Banking Users
352.03,27,219,1,4846.68,2023,6,8,3,16,-515,TX002408,AC00194,Credit,Phoenix,D000599,13.30.106.126,M001,Online,Student,2,Cluster 2,Branch-Based Credit Users
275.87,25,112,1,1697.58,2023,8,28,0,18,-434,TX002409,AC00225,Debit,Seattle,D000302,111.78.64.133,M096,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
90.94,63,56,1,3896.08,2023,11,24,4,17,-346,TX002410,AC00267,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
206.25,74,56,1,3651.07,2023,10,3,1,16,-398,TX002411,AC00129,Debit,Baltimore,D000045,157.47.114.20,M074,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
116.76,51,212,1,4480.43,2023,1,16,0,16,-658,TX002412,AC00362,Debit,Philadelphia,D000496,60.153.124.80,M067,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
91.5,47,77,1,667.66,2023,3,27,0,16,-588,TX002413,AC00155,Debit,Omaha,D000113,168.128.200.203,M033,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
489.31,43,36,1,5595.22,2023,4,3,0,16,-581,TX002414,AC00019,Debit,Louisville,D000293,156.235.3.171,M089,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
414.49,58,108,1,12709.58,2023,2,13,0,16,-630,TX002416,AC00459,Credit,Phoenix,D000311,109.42.41.157,M051,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
315.13,30,143,1,6570.94,2023,12,5,1,16,-335,TX002417,AC00069,Debit,Omaha,D000171,107.248.120.12,M045,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
28.38,45,260,1,8892.62,2023,10,3,1,16,-398,TX002418,AC00046,Debit,Tucson,D000202,30.92.249.132,M042,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
456.05,68,20,1,11729.51,2023,3,17,4,17,-598,TX002419,AC00067,Debit,Detroit,D000220,90.111.245.138,M073,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
277.22,35,41,1,12104.51,2023,8,17,3,17,-445,TX002420,AC00257,Debit,Kansas City,D000582,148.42.122.1,M035,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
54.84,52,124,1,3495.51,2023,5,8,0,16,-546,TX002421,AC00215,Debit,Kansas City,D000140,186.54.68.246,M002,Online,Retired,3,Cluster 3,Online Banking Users
133.06,35,143,1,8843.44,2023,2,3,4,17,-640,TX002423,AC00306,Debit,Las Vegas,D000616,106.244.1.47,M072,Online,Engineer,3,Cluster 3,Online Banking Users
14.34,67,24,1,7932.51,2023,10,17,1,17,-384,TX002425,AC00116,Credit,Memphis,D000620,80.92.209.207,M004,Online,Retired,2,Cluster 2,Branch-Based Credit Users
468.32,69,152,1,4710.04,2023,6,8,3,16,-515,TX002426,AC00306,Debit,Fresno,D000200,203.245.215.62,M095,Online,Retired,3,Cluster 3,Online Banking Users
582.17,57,135,1,7310.83,2023,12,7,3,16,-333,TX002427,AC00032,Debit,Tucson,D000032,147.114.91.132,M093,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
245.62,23,127,1,1879.82,2023,12,15,4,17,-325,TX002428,AC00374,Debit,San Antonio,D000045,167.164.55.0,M021,Branch,Student,0,Cluster 0,Branch-Based Debit Users
83.6,47,192,1,13899.24,2023,12,29,4,18,-311,TX002430,AC00464,Debit,San Jose,D000236,79.227.202.117,M090,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
331.22,61,161,1,12613.25,2023,5,25,3,16,-529,TX002431,AC00245,Credit,Oklahoma City,D000444,101.90.40.193,M035,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
57.49,24,177,1,765.15,2023,11,16,3,18,-354,TX002432,AC00373,Credit,Detroit,D000533,60.166.231.236,M014,Online,Student,2,Cluster 2,Branch-Based Credit Users
85.58,55,60,1,7794.84,2023,11,23,3,17,-347,TX002433,AC00386,Debit,Fort Worth,D000502,38.210.156.148,M029,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
157.56,43,159,1,7541.16,2023,4,11,1,17,-573,TX002434,AC00078,Debit,Indianapolis,D000550,63.82.133.139,M056,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
230.3,46,24,1,8356.88,2023,2,24,4,16,-619,TX002435,AC00424,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,Engineer,3,Cluster 3,Online Banking Users
305.92,72,88,1,1445.47,2023,12,6,2,16,-334,TX002436,AC00033,Debit,El Paso,D000128,136.172.149.77,M057,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
116.33,27,144,1,1696.15,2023,2,17,4,16,-626,TX002438,AC00298,Debit,Fresno,D000391,173.135.78.201,M090,Branch,Student,0,Cluster 0,Branch-Based Debit Users
537.71,19,175,1,1806.08,2023,4,4,1,16,-580,TX002439,AC00432,Credit,Mesa,D000073,146.69.70.214,M078,Online,Student,2,Cluster 2,Branch-Based Credit Users
538.17,27,252,1,5908.04,2023,9,26,1,17,-405,TX002440,AC00439,Credit,Washington,D000430,116.44.12.250,M055,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
219.44,42,23,1,4207.27,2023,7,20,3,18,-473,TX002441,AC00407,Debit,Washington,D000685,60.89.202.192,M003,Online,Engineer,3,Cluster 3,Online Banking Users
61.62,57,19,1,8365.37,2023,10,9,0,16,-392,TX002442,AC00004,Debit,Miami,D000134,93.218.115.132,M066,Online,Doctor,3,Cluster 3,Online Banking Users
58.77,27,191,1,7261.7,2023,7,13,3,16,-480,TX002443,AC00079,Debit,Memphis,D000238,137.135.250.168,M036,Online,Engineer,3,Cluster 3,Online Banking Users
538.13,62,165,1,5008.59,2023,9,7,3,17,-424,TX002444,AC00356,Debit,Charlotte,D000407,32.169.88.41,M045,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
177.05,24,235,1,4287.82,2023,8,29,1,16,-433,TX002445,AC00269,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,Student,0,Cluster 0,Branch-Based Debit Users
719.76,19,190,1,690.52,2023,3,30,3,17,-585,TX002447,AC00014,Debit,San Francisco,D000548,161.25.82.11,M038,Branch,Student,0,Cluster 0,Branch-Based Debit Users
163.22,26,217,1,1788.27,2023,4,6,3,18,-578,TX002448,AC00140,Debit,Miami,D000193,186.54.68.246,M029,Online,Student,3,Cluster 3,Online Banking Users
242.85,42,93,1,4672.8,2023,10,23,0,16,-378,TX002449,AC00460,Debit,San Antonio,D000068,124.6.134.78,M036,Online,Engineer,3,Cluster 3,Online Banking Users
291.22,41,100,1,3677.63,2023,11,3,4,16,-367,TX002450,AC00494,Credit,Baltimore,D000555,174.61.77.54,M095,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
56.52,42,152,1,6911.2,2023,12,4,0,16,-336,TX002451,AC00325,Debit,Omaha,D000146,156.134.123.253,M077,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
195.8,39,186,1,12027.68,2023,2,28,1,17,-615,TX002452,AC00150,Debit,Raleigh,D000511,82.75.200.117,M052,Online,Doctor,3,Cluster 3,Online Banking Users
66.76,36,44,1,184.72,2023,4,24,0,18,-560,TX002453,AC00242,Credit,Austin,D000670,97.106.5.76,M004,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
190.9,28,40,1,101.25,2023,10,9,0,16,-392,TX002454,AC00222,Debit,Jacksonville,D000390,42.61.10.112,M002,Online,Student,3,Cluster 3,Online Banking Users
106.99,38,152,1,5771.4,2023,11,24,4,17,-346,TX002455,AC00170,Debit,Omaha,D000092,193.190.29.63,M078,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
107.1,25,175,1,193.8,2023,6,16,4,16,-507,TX002457,AC00487,Credit,Philadelphia,D000453,163.129.70.210,M052,Online,Student,2,Cluster 2,Branch-Based Credit Users
430.83,18,292,1,941.49,2023,8,14,0,16,-448,TX002459,AC00312,Debit,Los Angeles,D000195,87.50.72.69,M079,Branch,Student,0,Cluster 0,Branch-Based Debit Users
235.34,26,68,1,566.83,2023,10,16,0,16,-385,TX002460,AC00483,Debit,Washington,D000631,198.166.198.233,M085,Branch,Student,0,Cluster 0,Branch-Based Debit Users
86.35,52,24,1,1550.48,2023,9,4,0,17,-427,TX002461,AC00430,Credit,Indianapolis,D000280,111.226.226.202,M026,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
337.99,70,115,1,9038.63,2023,3,2,3,16,-613,TX002462,AC00320,Debit,Colorado Springs,D000420,113.115.81.178,M069,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
577.13,40,66,1,6640.51,2023,9,27,2,16,-404,TX002463,AC00464,Credit,San Jose,D000438,194.88.79.54,M065,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
213.33,52,161,1,5400.44,2023,8,28,0,16,-434,TX002464,AC00436,Debit,Omaha,D000319,60.197.167.40,M088,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
